Experiment,Generator,Run,Duration_Seconds,Triples_Reported,Triples_Measured,Throughput_Reported,Throughput_Measured,Tool,Tool_Version,RDF_Triples,RDF_Subjects,RDF_Predicates,RDF_Objects,RDF_Classes,RDF_Mean_Outdegree,RDF_Mean_Indegree,RDF_Coherence,RDF_Coherence_TypeIncl,RDF_Type_Coverage_Avg,Triple_Validity_Pct,Shape_Translation_Loss_Pct,Schema_Constraints,Constraints_Represented,Valid_Triples,Generated_Triples,FHIR_Resource_Instances,FHIR_Resource_Types,FHIR_R4_Coverage_Pct,FHIR_Triples_Per_Resource,FHIR_Value_Literals,FHIR_Literals_Per_Resource,FHIR_Missing_ResourceType_Pct,FHIR_Malformed_Primitives,FHIR_Blank_Nodes,FHIR_Total_Nodes,FHIR_Anonymity_Index,Params,Notes,Error
ref_watdiv_low,watdiv,4,6.7468,3877456,3877456,574710.3812177625,574710.3812177625,WatDiv,v0.6,3877456,1305000,16,1606662,11,2.971230651340996,2.4133613666097786,0.5156374755866129,0.5996125940577091,0.5883815452140452,,,,,,,,,,,,,,,,,,"{""model"": ""lubm/lubm-watdiv.txt.template"", ""property_fill"": 0.1, ""scale_factor"": 900}",property fill 0.1 substituted into the model,
ref_watdiv_low,watdiv,5,6.6049,3877131,3877131,587008.2817302307,587008.2817302307,WatDiv,v0.6,3877131,1305000,16,1605607,11,2.970981609195402,2.4147447040278225,0.5155468416456114,0.5995437653768113,0.5883454322991823,,,,,,,,,,,,,,,,,,"{""model"": ""lubm/lubm-watdiv.txt.template"", ""property_fill"": 0.1, ""scale_factor"": 900}",property fill 0.1 substituted into the model,
ref_watdiv_low,watdiv,6,6.7043,3879314,3879314,578630.729531793,578630.729531793,WatDiv,v0.6,3879314,1305000,16,1606752,11,2.972654406130268,2.4143825556153033,0.5156544296796026,0.5996438865944613,0.5883753066378067,,,,,,,,,,,,,,,,,,"{""model"": ""lubm/lubm-watdiv.txt.template"", ""property_fill"": 0.1, ""scale_factor"": 900}",property fill 0.1 substituted into the model,
ref_watdiv_low,watdiv,7,6.7412,3877235,3877235,575155.0169109358,575155.0169109358,WatDiv,v0.6,3877235,1305000,16,1604963,11,2.9710613026819925,2.4157784322753857,0.5154825983823745,0.5994885530178633,0.5880195664983165,,,,,,,,,,,,,,,,,,"{""model"": ""lubm/lubm-watdiv.txt.template"", ""property_fill"": 0.1, ""scale_factor"": 900}",property fill 0.1 substituted into the model,
ref_watdiv_low,watdiv,8,7.2534,3876872,3876872,534490.3079934927,534490.3079934927,WatDiv,v0.6,3876872,1305000,16,1605903,11,2.970783141762452,2.414138338367884,0.5156064119347098,0.5995849644501943,0.5882995328282828,,,,,,,,,,,,,,,,,,"{""model"": ""lubm/lubm-watdiv.txt.template"", ""property_fill"": 0.1, ""scale_factor"": 900}",property fill 0.1 substituted into the model,
ref_watdiv_low,watdiv,9,7.0184,3877292,3877292,552446.7115011968,552446.7115011968,WatDiv,v0.6,3877292,1305000,16,1605030,11,2.9711049808429117,2.4157131019357894,0.5156029042070577,0.599583543563716,0.5882578463203463,,,,,,,,,,,,,,,,,,"{""model"": ""lubm/lubm-watdiv.txt.template"", ""property_fill"": 0.1, ""scale_factor"": 900}",property fill 0.1 substituted into the model,
ref_watdiv_low,watdiv,10,7.3007,3876553,3876553,530983.7412850823,530983.7412850823,WatDiv,v0.6,3876553,1305000,16,1605076,11,2.9705386973180077,2.415183455487466,0.5154709387759562,0.599491968259497,0.5881646987734488,,,,,,,,,,,,,,,,,,"{""model"": ""lubm/lubm-watdiv.txt.template"", ""property_fill"": 0.1, ""scale_factor"": 900}",property fill 0.1 substituted into the model,
ref_pygraft_high,pygraft,1,16.6288,,40865,,2457.483402290003,pygraft,,40865,6335,35,4921,47,6.4506708760852405,8.304206462101199,0.3525577871357518,0.4846583361476978,0.3962852322315338,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,2,16.0971,,40602,,2522.3176845518756,pygraft,,40602,6072,33,4685,47,6.686758893280633,8.666382070437567,0.3674415245999252,0.4998230531936549,0.4012827199407316,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,3,17.3083,,40839,,2359.50382186581,pygraft,,40839,6309,33,4680,47,6.473133618640038,8.726282051282052,0.34367252297529,0.4799966465459425,0.38971616083692173,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,4,14.8096,,39968,,2698.789974070873,pygraft,,39968,5436,35,3873,47,7.352465047829286,10.319648851019881,0.4250670652021471,0.5739113897487015,0.4520493367337443,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,5,18.0835,,40464,,2237.6199297702324,pygraft,,40464,5934,32,4218,47,6.819009100101113,9.593172119487908,0.35124564656900187,0.48642542032515124,0.3892791580626176,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,6,15.4454,,40295,,2608.867365040724,pygraft,,40295,5763,33,4318,47,6.992018046156516,9.331866604909681,0.4372414137009915,0.5807111100113006,0.4599206894277178,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,7,14.9171,,40255,,2698.580823350383,pygraft,,40255,5725,37,4324,47,7.031441048034934,9.309666975023127,0.3572286203869461,0.49358699713538423,0.39204192514878516,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,8,15.3692,,40303,,2622.3225672123467,pygraft,,40303,5771,32,4412,47,6.983711661757061,9.134859474161377,0.43598171459777135,0.5879173153433663,0.4624290185097758,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,9,22.4264,,40591,,1809.9650412014412,pygraft,,40591,6061,30,4694,47,6.697079689820161,8.647422241158926,0.3584115130935195,0.49905718835055,0.3930490694149798,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_high,pygraft,10,17.2709,,40176,,2326.225037490808,pygraft,,40176,5644,31,4003,47,7.118355776045358,10.036472645515863,0.4338497818052244,0.5732940859400002,0.45502569848463215,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 5, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,1,6.8616,,18758,,2733.7647195989275,pygraft,,18758,4868,31,3554,47,3.853327855382087,5.2779966235227915,0.2860527713335435,0.43560275483707217,0.3141837944624328,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,2,6.0446,,18477,,3056.7779505674484,pygraft,,18477,4585,38,3335,47,4.029880043620501,5.540329835082459,0.3205763874253989,0.49202108917560494,0.3558494984664172,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,3,6.8678,,18940,,2757.797256763447,pygraft,,18940,5050,33,3758,47,3.7504950495049503,5.039914848323576,0.2618836286514827,0.40848414266892535,0.3018460433741811,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,4,6.1428,,18761,,3054.1446897180435,pygraft,,18761,4869,33,3494,47,3.8531525980694186,5.36949055523755,0.35140814232861584,0.5241682038669128,0.3857560392856528,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,5,6.9483,,18327,,2637.6235913820647,pygraft,,18327,4437,33,3082,47,4.130493576741041,5.946463335496431,0.2769252366573052,0.4232344973069058,0.3088298856200677,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,6,6.9905,,18798,,2689.0780344753593,pygraft,,18798,4908,34,3399,47,3.8300733496332517,5.53045013239188,0.2812350245904674,0.4230799395805495,0.3082485100625218,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,7,6.793,,18724,,2756.366848226115,pygraft,,18724,4832,33,3557,47,3.875,5.263986505482148,0.3317281796370657,0.48984407269723246,0.36431875994456125,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,8,6.2864,,18454,,2935.543395265971,pygraft,,18454,4562,31,3050,47,4.0451556334940815,6.050491803278689,0.3228494865818352,0.5072407615714701,0.36207375032893824,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,9,6.5273,,18644,,2856.311185329309,pygraft,,18644,4754,36,3271,47,3.9217501051745898,5.699785998165699,0.2776510154495414,0.41970832833553234,0.3096592932776295,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_pygraft_low,pygraft,10,6.9666,,18666,,2679.355783308931,pygraft,,18666,4776,33,3443,47,3.908291457286432,5.421434795236713,0.28475702941621284,0.4382783117425825,0.31832455820084576,,,,,,,,,,,,,,,,,,"{""avg_instances"": 160, ""avg_relations"": 2, ""classes"": 43, ""max_depth"": 4, ""p_asymmetric"": 0.0, ""p_disjoint"": 0.1, ""p_functional"": 0.05, ""p_inverse"": 0.25, ""p_inverse_functional"": 0.0, ""p_irreflexive"": 0.0, ""p_reflexive"": 0.0, ""p_subclass"": 0.25, ""p_subproperty"": 0.0, ""p_symmetric"": 0.15, ""p_transitive"": 0.15, ""relations"": 32, ""seed"": 42, ""std_instances"": 40, ""std_relations"": 1}",,
ref_lemming,lemming,1,9.2747,,106382,,11470.128413857054,LEMMING / SimplexKG,,106382,12998,18,27938,13,8.184489921526389,3.807788674923044,0.5932367624113571,0.7193626747327315,0.6750222903510957,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,2,7.7446,,106816,,13792.319809932082,LEMMING / SimplexKG,,106816,13000,17,27992,14,8.216615384615384,3.8159474135467275,0.5975481942812235,0.7216901841211234,0.6321428215044455,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,3,18.0577,,107056,,5928.551255143235,LEMMING / SimplexKG,,107056,12998,18,27910,14,8.236344052931221,3.8357577929057687,0.6050859716349597,0.7251315285644406,0.6898100902717132,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,4,8.3446,,106717,,12788.749610526569,LEMMING / SimplexKG,,106717,12991,18,27554,14,8.214687091063043,3.873012992668941,0.6045108029263637,0.7262331028819573,0.6697063485388713,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,5,16.6708,,106417,,6383.436907646904,LEMMING / SimplexKG,,106417,12998,18,27645,14,8.187182643483613,3.849412190269488,0.5935940756154792,0.7208720995105008,0.6904237416903715,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,6,6.9295,,106942,,15432.859513673426,LEMMING / SimplexKG,,106942,12996,18,28080,14,8.228839642967067,3.8084757834757834,0.6048307676519574,0.725223927158163,0.6783341007896456,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,7,7.5219,,106731,,14189.367048219201,LEMMING / SimplexKG,,106731,12995,18,27864,14,8.213235859946133,3.830426356589147,0.6024467265964187,0.7246221187048927,0.6925766443375386,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,8,15.9088,,106415,,6689.065171477421,LEMMING / SimplexKG,,106415,12998,18,27591,14,8.187028773657486,3.8568736182088363,0.5987687346099162,0.7245267642307781,0.7019217579056446,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,9,16.1322,,106571,,6606.104561064207,LEMMING / SimplexKG,,106571,12998,18,27904,14,8.1990306200954,3.819201548165138,0.5990689169746785,0.7234725590674386,0.6931854447097477,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
ref_lemming,lemming,10,15.8855,,106513,,6705.04548172862,LEMMING / SimplexKG,,106513,12998,18,28169,13,8.194568395137713,3.781213390606695,0.5929272556016073,0.719506797249527,0.6795861069641583,,,,,,,,,,,,,,,,,,"{""mode"": ""Binary"", ""optimization_iterations"": 0, ""seed_graph"": ""lubm/lubm-seed.nt"", ""simplex_class_sampling"": ""UC"", ""simplex_property_sampling"": ""UP"", ""threads"": 2, ""vertices"": 13000}",data-driven: mimics lubm-seed.nt at 13000 vertices | mode Binary (LEMMING),
